  02,  03,  05,  08,  09,  11,  21,  22,  24,  26,  28,  31,  32,  33,  34,  38,  61,  62,  67,  68,  81,  82,  84, prio02, prio03, prio05, prio08, prio09, prio11, hd02, hd03, hd05, hd08, hd09, hd11, uswtv24,
   0,   0, 113,   0,   0, 426,  79,  49,   0,  -3,  28, 115,  49, 459, 459,  28,   0,   0, 133, 456,   0,  -3, 459,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 103,   0,   0, 416,  69,  39,   0,  -3,  18, 105,  39, 449, 449,  18,   0,   0, 123, 446,   0,  -3, 449,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 614,   0,  93,   0,   0, 406,  59,  29,   0,  -3,   8,  95,  29, 439, 439,   8,   0,   0, 113, 436,   0,  -3, 439,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 558,   0,  37, 598,   0, 350,   3,   0,   0,  -3,   0,  39,   0, 383, 383,   0,   0,   0,  57, 380,   0,  -3, 383,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 548,   0,  27, 588,   0, 340,   0,   0,   0,  -3,   0,  29,   0, 373, 373,   0,   0,   0,  47, 370,   0, 908, 373,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 538,   0,  17, 578,   0, 330,   0,   0,   0,  -3,   0,  19,   0, 363, 363,   0,   0,   0,  37, 360,   0, 898, 363,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 528,   0,   7, 568,   0, 320,   0,   0,   0,  -3,   0,   9,   0, 353, 353,   0,   0,   0,  28, 350,   0, 888, 353,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 514,   0,   0, 554,   0, 306,   0,   0,   0,  -3,   0,   0,   0, 345, 345,   0,  -3,   0,  18, 336,   0, 874, 345,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 504, 920,   0, 544,   0, 296,   0,   0,   0,  -3,   0,   0,   0, 335, 335,   0,  -3,   0,   8, 326,   0, 864, 335,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 494, 910,   0, 534,   0, 286,   0,   0,   0,   0,   0,   0,   0, 325, 325,   0,  -3,   0,   0, 316, 884, 854, 325,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 484, 900,   0, 524,   0, 276,   0,   0,   0,   0,   0,   0,   0, 315, 315,   0,  -3,   0,   0, 306, 874, 844, 315,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 475, 891,   0, 515,   0, 267,   0,   0,   0,   0,   0,   0,   0, 306, 306,   0,  -3,   0,   0, 297, 865, 835, 306,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 356, 772,   0, 396,   0, 148,   0,   0,   0,   0,   0,   0,   0, 142, 142,   0,  -3, 386,   0, 178, 746, 716, 142,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 356, 772,   0, 396,   0, 148,   0,   0,   0,   0,   0,   0,   0, 132, 132,   0,  -3, 386,   0, 178, 746, 716, 132,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 348, 764,   0, 388,   0, 140,   0,   0,   0,   0,   0,   0,   0, 122, 122,   0,  -3, 378,   0, 170, 738, 708, 122,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 338, 754,   0, 378,   0, 130,   0,   0,   0,   0,   0,   0,   0, 113, 113,   0,  -3, 368,   0, 160, 728, 698, 113,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 328, 744,   0, 368,   0, 120,   0,   0,   0,   0,   0,   0,   0, 103, 103,   0,  -3, 358,   0, 150, 718, 688, 103,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 318, 734,   0, 358,   0, 110,   0,   0,   0,   0,   0,   0,   0,  93,  93,   0,  -3, 348,   0, 140, 708, 678,  93,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 308, 724,   0, 348,   0, 100,   0,   0,  67,   0,   0,   0,   0,  67,  67,   0,  -3, 338,   0, 130, 698, 668,  67,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 298, 714,   0, 338,   0,  90,   0,   0,  57,   0,   0,   0,   0,  57,  57,   0,  -3, 328,   0, 120, 688, 658,  57,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     28,
 288, 704,   0, 328,   0,  80,   0,   0,  47,   0,   0,   0,   0,  47,  47,   0,  -3, 318,   0, 110, 678, 648,  47,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     24,
 278, 694,   0, 318,   0,  70,   0,   0,  37,   0,   0,   0,   0,  37,  37,   0,  -3, 308,   0, 100, 668, 638,  37,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     19,
 268, 684,   0, 308,   0,  60,   0,   0,  27,   0,   0,   0,   0,  27,  27,   0,  -3, 298,   0,  90, 658, 628,  27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     14,
 258, 674,   0, 298,   0,  50,   0,   0,  17,   0,   0,   0,   0,  17,  17,   0,  -3, 288,   0,  80, 648, 618,  17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      9,
 248, 664,   0, 288,   0,  40,   0,   0,   7,   0,   0,   0,   0,   7,   7,   0,  -3, 278,   0,  70, 638, 608,   7,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      4,
 238, 654,   0, 278,   0,  30,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 268,   0,  60, 628, 598,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 229, 645,   0, 269,   0,  21,   0,   0,   0,   0, 240,   0,   0,   0,   0,   0,   0, 259,   0,  51, 619, 589,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 219, 635,   0, 259,   0,  11,   0,   0,   0,   0, 230,   0,   0,   0,   0,   0,   0, 249,   0,  41, 609, 579,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 209, 625,   0, 249,   0,   1,   0,   0,   0,   0, 220,   0,   0,   0,   0,   0,   0, 239,   0,  31, 599, 569,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 200, 617,   0, 241,   0,   0,   0,   0,   0,   0, 212, 853, 821,   0,   0,   0,   0, 230,   0,  21, 591, 561,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 190, 607,   0, 231,   0,   0,   0,   0,   0,   0, 202, 843, 811,   0,   0,   0,   0, 220,   0,  11, 581, 551,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 180, 597,   0, 221,   0,   0,   0,   0,   0,   0, 192, 833, 801,   0,   0,   0,   0, 210,   0,   1, 571, 541,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 170, 587,   0, 211,   0,   0,   0,   0,   0,   0, 182, 823, 791,   0,   0,   0,   0, 200,   0,   0, 561, 531,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 161, 578,   0, 202,   0,   0,   0,   0,   0,   0, 173, 814, 782,   0,   0,   0,   0, 191,   0,   0, 552, 522,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 151, 568,   0, 192,   0,   0,   0,   0,   0,   0, 163, 804, 772,   0,   0, 163,   0, 181,   0,   0, 542, 512,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 141, 558,   0, 182,   0,   0,   0,   0,   0,   0, 153, 794, 762,   0,   0, 153,   0, 171,   0,   0, 532, 502,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 131, 548,   0, 172,   0,   0,   0,   0,   0,   0, 143, 784, 752,   0,   0, 143,   0, 161,   0,   0, 522, 492,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 121, 538,   0, 162,   0,   0,   0,   0,   0,   0, 133, 774, 742,   0,   0, 133,   0, 151,   0,   0, 512, 482,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 111, 528,   0, 152,   0,   0,   0,   0,   0,   0, 123, 764, 732,   0,   0, 123,   0, 141,   0,   0, 502, 472,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 101, 518,   0, 142,   0,   0,   0,   0,   0,   0, 113, 754, 722,   0,   0, 113,   0, 131,   0,   0, 492, 462,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  35, 434,   0,  58,   0,   0,   0,   0,   0,   0,  53, 670, 638,   0,   0,  53,   0,  48,   0,   0, 408, 378,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  25, 424,   0,  48,   0,   0,   0, 628,   0,   0,  43, 660, 628,   0,   0,  43,   0,  39,   0,   0, 398, 368,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  15, 414,   0,  38,   0,   0,   0, 618,   0,   0,  33, 650, 618,   0,   0,  33,   0,  29,   0,   0, 388, 358,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   5, 404,   0,  28,   0,   0,   0, 608,   0,   0,  23, 640, 608,   0,   0,  23,   0,  19,   0,   0, 378, 348,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 394,   0,  18,   0,   0,   0, 598,   0,   0,  13, 630, 598,   0,   0,  13,   0,   9,   0,   0, 368, 338,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 384,   0,   8,   0, 931,   0, 588,   0,   0,   3, 620, 588,   0,   0,   3,   0,   0,   0,   0, 358, 328,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 376,   0,   0,   0, 923, 576, 580,   0,   0,   0, 612, 580,   0,   0,   0, 600,   0,   0,   0, 350, 320,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 366,   0,   0,   0, 913, 566, 570,   0, 547,   0, 602, 570,   0,   0,   0, 590,   0,   0,   0, 340, 310,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 356,   0,   0,   0, 903, 556, 560,   0, 537,   0, 592, 560,   0,   0,   0, 580,   0,   0,   0, 330, 300,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 346,   0,   0,   0, 893, 546, 550,   0, 528,   0, 582, 550,   0,   0,   0, 571,   0,   0,   0, 320, 290,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 336,   0,   0,   0, 883, 536, 540,   0, 518,   0, 572, 540,   0,   0,   0, 561,   0,   0,   0, 310, 280,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 327,   0,   0,   0, 874, 527, 531,   0, 508,   0, 563, 531,   0,   0,   0, 551,   0,   0,   0, 301, 271,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 317,   0,   0,   0, 864, 517, 521,   0, 498,   0, 553, 521,   0,   0,   0, 541,   0,   0,   0, 291, 261,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 307,   0,   0,   0, 854,   0, 511,   0, 323,   0, 543, 511,   0,   0,   0, 366,   0,   0,   0, 281, 251,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 297,   0,   0,   0, 844,   0, 501,   0, 161,   0, 533, 501,   0,   0,   0, 129,   0,   0,   0, 271, 241,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 131,   0,   0,   0, 678,   0, 335,   0, 105,   0, 367, 335,   0,   0,   0, 119,   0,   0,   0, 105,  75,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 121,   0,   0,   0, 668,   0, 325,   0,  55,   0, 357, 325,   0,   0,   0, 109,   0,   0,   0,  95,  65,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 111,   0,   0,   0, 658,   0, 315,   0,  45,   0, 347, 315,   0,   0,   0,  99,   0,   0,   0,  85,  55,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  56,   0,   0,   0, 603,   0, 260,   0,  36,   0, 292, 260,   0,   0,   0,  89,   0,   0,   0,  30,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  47,   0,   0,   0, 594,   0, 251,   0,  26,   0, 283, 251,   0,   0,   0,  79,   0,   0,   0,  20,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  37, 271,   0,   0, 584,   0, 241,   0,  16,   0, 273, 241,   0,   0,   0,  69,   0,   0,   0,  10,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 783,  28, 262,   0,   0, 575,   0, 232,   0,   6,   0, 264, 232,   0,   0,   0,  59,   0,   0,   0,   1,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 773,  18, 252,   0,   0, 565,   0, 222,   0,   0,   0, 254, 222,   0,   0,   0,  49,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 765,  10, 244,   0,   0, 557,   0, 214,   0,   0,   0, 246, 214,   0,   0,   0,  39, 795,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 755,   0, 234,   0,   0, 547,   0, 204,   0,   0,   0, 236, 204,   0,   0,   0,  30, 785,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 747,   0, 226,   0,   0, 539,   0, 197,   0,   0,   0, 228, 197,   0,   0,   0,  20, 777,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 737,   0, 216,   0,   0, 529,   0, 187,   0,   0,   0, 218, 187,   0,   0,   0,  10, 767,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 727,   0, 206,   0,   0, 519,   0, 177,   0,   0,   0, 208, 177,   0,   0,   0,   0, 757,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 717,   0, 196, 757,   0, 509,   0, 167,   0,   0,   0, 198, 167,   0,   0,   0,   0, 747,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  10,   0, 187, 748,   0, 500,   0, 158,   0,   0,   0, 189, 158,   0,   0,   0,   0,  40,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   1,   0, 177, 738,   0, 490,   0, 148,   0,   0, 709, 179, 148,   0,   0,   0,   0,  30,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 167, 728,   0, 480, 133, 138,   0,   0, 699, 169, 138,   0,   0,   0,   0,  20,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 157, 718,   0, 470, 123, 128,   0,   0, 689, 159, 128,   0,   0,   0,   0,  10,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  66, 627,   0, 379,  33,  46,   0,   0, 598,  77,  46,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  56, 617,   0, 369,  23,  36,   0,   0, 588,  67,  36,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  46, 607,   0, 359,  13,  26,   0,   0, 578,  57,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  37, 598,   0, 350,   4,  17,   0,   0, 569,  48,  17,   0,   0, 569,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0,  30, 591,   0, 343,   0,  10,   0,  -3, 562,  41,  10,   0,   0, 562,   0,   0,   0,   0,   0,   0, 376,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 957,  20, 581,   0, 333,   0,   0,   0,  -3,  48,  31,   0,   0,   0,  48,   0,   0,   0,   0,   0,   0, 366,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,2081,1144,  55, 107,1457,   0,   0,  22,  -3,  38,1093,   0,  22,  22,  38,   0,   0,  -3,1487,   0,   0,  22,      0,      0,      0,      0,      0,      0,      0,      0,      0,     50,     50,      0,      0,
   0,1231, 294,  45,1195, 607,   0,   0,  12,  -3,  28, 243,   0,  12,  12,  28,   0,   0,  -3, 637,   0,   0,  12,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1221, 284,  35,1185, 597,   0,   0,   2,  -3,  18, 233,   0,   2,   2,  18,   0,   0,  -3, 627,   0,   0,   2,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1211, 274,  25,1175, 587,   0,   0,   0,  -3,   8, 223,   0,   0,   0,   8,   0,   0,  -3, 617,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1209, 272,  23,1173, 585,   0,   0,   0,  -3,   0, 221,   0,   0,   0,   0,   0,   0,  -3, 615,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1209, 272,  23,1173, 585,   0,   0,   0,  -3,   0, 221,   0,   0,   0,   0,  -3,   0,  -3, 615,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1203, 266,  17,1167, 579,   0,   0,   0,  -3,   0, 215,   0,   0,   0,   0,  -3,   0,  -3, 609,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,1193, 256,   7,1157, 569,   0,   0,   0,  -3,   0, 205,   0,   0,   0,   0,  -3,   0,  -3, 599,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 770,1186, 249,   0,1150, 562,   0,   0,   0,  -3,   0, 198,   0,   0,   0,   0,  -3,   0,  -3,  28,   0,1130,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 760,1176, 239,   0,1140, 552,   0,   0,   0,  -3,   0, 188,  -3,   0,   0,   0,  -3,   0,  -3,  18,   0,1120,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 750,1166, 229,   0,1130, 542,   0,  -3,   0,  -3,   0, 178,  -3,   0,   0,   0,  -3,   0,  -3,   8,   0,1110,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 740,1156, 219,   0,1120, 532,   0,  -3,   0,  -3,   0, 168,  -3,   0,   0,   0,  -3,   0,  -3,   0,   0,1100,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 730,1146, 209,   0,1110, 522,   0,  -3,   0,  -3,   0, 158,  -3,   0,   0,   0,  -3,   0,  -3,   0,   0,1090, 555,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 721,1137, 200,   0,  84, 513,   0,  -3,   0,  -3,   0, 149,  -3,   0,   0,   0,  -3,   0,  -3,   0,   0,1081, 546,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 711,1127, 190,   0,  74, 503,   0,  -3,   0,  -3,   0, 139,  -3,   0,   0,   0,  -3,   0,  -3,   0,   0,1071, 536,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 707,1123, 186,   0,  64, 499,   0,  -3,   0,  -3,   0, 135,  -3,   0,   0,   0,  -3,   0,  -3,   0,   0,1067, 532,      0,      0,      0,      0,      0,      0,      0,      0,     50,      0,      0,      0,      0,
 697,1113, 176,   0,  54, 489,   0,  -3,   0,  -3,   0, 125,  -3,   0, 522,   0,  -3,   0,   0,   0,   0,  67, 522,      0,      0,      0,      0,      0,      0,      0,      0,     50,      0,      0,      0,      0,
 687,1103, 166,   0,  45, 479,   0,  -3,   0,  -3,   0, 115,  -3,   0, 512,   0,  -3,   0,   0,   0,   0,  57, 512,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 677,1093, 156,   0,  36, 469,   0,  -3,   0,  -3,   0, 105,  -3,   0, 502,   0,  -3,   0,   0,   0,   0,  47, 502,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 622,1038, 101,   0,  26, 414,   0,  -3,   0,  -3,   0,  50,  -3,   0, 447,   0,  -3,   0,   0,   0,1012,   0, 447,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 612,1028,  91,   0,  16, 404,   0,  -3, 437,  -3,   0,  40,  -3,   0, 437,   0,  -3,   0,   0,   0,  19,   0, 437,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 603,1019,  82,   0,   6, 395,   0,  -3, 428,  -3,   0,  31,  -3,   0, 428,   0,  -3,   0,   0,   0,  10,   0, 428,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 593,1009,  72, 633,   0, 385,   0,  -3, 418,  -3,   0,  21,  -3,   0, 418,   0,  -3,   0,   0,   0,   0,   0, 418,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
 583, 999,  62, 623,   0, 375,   0,  -3, 408,  -3,   0,  11,  -3,   0, 408,   0,  -3,   0,   0,   0,   0,   0, 408,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     29,
 573, 989,  52, 613,   0, 365,   0,  -3, 398,  -3,   0,   1,  -3,   0, 398,   0,  -3,   0,   0,   0,   0,   0, 398,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     29,
 563, 979,  42, 603,   0, 355,   0,  -3, 388,  -3,   0,   0,  -3,   0, 388,   0,  -3, 593,   0,   0,   0,   0, 388,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     28,
 553, 969,  32, 593,   0, 345,   0,  -3, 378,  -3,   0,   0,  -3, 378, 378,   0,  -3, 583,   0,   0,   0,   0, 378,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     27,
 543, 959,  22, 583,   0, 335,   0,  -3, 368,  -3,   0,   0,  -3, 368, 368,   0,  -3, 573,   0,   0,   0,   0, 368,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     27,
 534, 950,  13, 574,   0, 326,   0,   0, 359,  -3,   0,   0,   0, 359, 359,   0,  -3, 564,   0, 356,   0,   0, 359,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     26,
 524, 940,   3, 564,   0, 316,   0,   0, 349,  -3,   0,   0,   0, 349, 349,   0,  -3, 554,   0, 346,   0,   0, 349,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     25,
 510, 926,   0, 550,   0, 302,   0,   0, 341,  -3,   0,   0,   0, 341, 341,   0,  -3, 540,   0, 332,   0,   0, 341,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     25,
 500, 916,   0, 540,   0, 292,   0,   0, 331,  -3,   0,   0,   0, 331, 331,   0,  -3, 530,   0, 322,   0, 860, 331,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     24,
 490, 906,   0, 530,   0, 282,   0,   0, 321,  -3,   0,   0,   0, 321, 321,   0,   0, 520,   0, 312,   0, 850, 321,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     23,
 480, 896,   0, 520,   0, 272,   0,   0, 311,  -3,   0,   0,   0, 311, 311,   0,   0, 510,   0, 302,   0, 840, 311,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     23,
 471, 887,   0, 511,   0, 263,   0,   0, 302,   0,   0,   0,   0, 302, 302,   0,   0, 501,   0, 293,   0, 831, 302,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     22,
 461, 877,   0, 501,   0, 253,   0,   0, 292,   0, 472,   0,   0, 292, 292,   0,   0, 491,   0, 283,   0, 821, 292,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     21,
 451, 867,   0, 491,   0, 243,   0,   0, 282,   0, 462,   0,   0, 282, 282, 462,   0, 481,   0, 273,   0, 811, 282,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     21,
 441, 857,   0, 481,   0, 233,   0,   0, 272,   0, 452,   0,   0, 272, 272, 452,   0, 471,   0, 263,   0, 801, 272,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     20,
 280, 696,   0, 320,   0,  72,   0,   0,  54,   0, 291,   0,   0,  54,  54, 291,   0, 310,   0, 102,   0, 640,  54,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     19,
 270, 686,   0, 310,   0,  62,   0,   0,  44,   0, 281,   0,   0,  44,  44, 281,   0, 300,   0,  92,   0, 630,  44,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     15,
 260, 676,   0, 300,   0,  52,   0,   0,  34,   0, 271,   0,   0,  34,  34, 271,   0, 290,   0,  82,   0, 620,  34,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     12,
 250, 666,   0, 290,   0,  42,   0,   0,  24,   0, 261,   0,   0,  24,  24, 261,   0, 280,   0,  72,   0, 610,  24,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      9,
 240, 656,   0, 280,   0,  32,   0,   0,  14,   0, 251,   0,   0,  14,  14, 251,   0, 270,   0,  62,   0, 600,  14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      5,
 231, 647,   0, 271,   0,  23,   0,   0,   4,   0, 242,   0,   0,   4,   4, 242,   0, 261,   0,  53,   0, 591,   4,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      2,
 221, 637,   0, 261,   0,  13,   0,   0,   0,   0, 232,   0,   0,   0,   0, 232,   0, 251,   0,  43,   0, 581,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 212, 628,   0, 252,   0,   4,   0,   0,   0,   0, 223,   0,   0,   0,   0, 223,   0, 242,   0,  34,   0, 572,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
